"year","tournaments","sec","date","kickoff","home","score","away","venue","att","broadcast"
"2023","Ｊ２","第４１節第４日","11/08(水)","","磐田","vs","水戸","ヤマハ"," ","ＤＡＺＮ　※４　２０２３ＪリーグＹＢＣルヴァンカップにおいて磐田がプライムステージ準決勝以前で敗退した場合、開催日が１１月４日（土）に変更となる可能性があります"
"2023","Ｊ１","第３２節第１日","11/11(土)","","札幌","vs","広島","●未定●"," ","ＤＡＺＮ　※６　ＡＦＣチャンピオンズリーグ２０２３／２０２４の日程次第で、１１／１２（日）に開催する可能性があります"
"2023","Ｊ１","第３２節第１日","11/11(土)","","鹿島","vs","柏","カシマ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３２節第１日","11/11(土)","","浦和","vs","神戸","埼玉"," ","ＤＡＺＮ　※６　ＡＦＣチャンピオンズリーグ２０２３／２０２４の日程次第で、１１／１２（日）に開催する可能性があります"
"2023","Ｊ１","第３２節第１日","11/11(土)","","川崎Ｆ","vs","京都","等々力"," ","ＤＡＺＮ　※６　ＡＦＣチャンピオンズリーグ２０２３／２０２４の日程次第で、１１／１２（日）に開催する可能性があります"
"2023","Ｊ１","第３２節第１日","11/11(土)","","横浜FM","vs","Ｃ大阪","日産ス"," ","ＤＡＺＮ　※６　ＡＦＣチャンピオンズリーグ２０２３／２０２４の日程次第で、１１／１２（日）に開催する可能性があります"
"2023","Ｊ１","第３２節第１日","11/11(土)","","湘南","vs","名古屋","レモンＳ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３２節第１日","11/11(土)","","新潟","vs","FC東京","デンカＳ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３２節第１日","11/11(土)","","Ｇ大阪","vs","福岡","パナスタ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３２節第１日","11/11(土)","","鳥栖","vs","横浜FC","駅スタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３５節第１日","11/11(土)","","YS横浜","vs","沼津","ニッパツ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３５節第１日","11/11(土)","","愛媛","vs","今治","ニンスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３５節第１日","11/11(土)","","北九州","vs","岩手","ミクスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３５節第１日","11/11(土)","","琉球","vs","鹿児島","タピスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","仙台","vs","町田","ユアスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","秋田","vs","徳島","ソユスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","山形","vs","甲府","ＮＤスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","水戸","vs","清水","Ｋｓスタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","栃木","vs","磐田","カンセキ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","大宮","vs","東京Ｖ","ＮＡＣＫ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","千葉","vs","長崎","フクアリ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","金沢","vs","岡山","石川西部"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","藤枝","vs","いわき","藤枝サ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","熊本","vs","山口","えがおＳ"," ","ＤＡＺＮ"
"2023","Ｊ２","第４２節第１日","11/12(日)","","大分","vs","群馬","レゾド"," ","ＤＡＺＮ"
"2023","Ｊ３","第３５節第２日","11/12(日)","","福島","vs","松本","とうスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３５節第２日","11/12(日)","","相模原","vs","FC大阪","ギオンス"," ","ＤＡＺＮ"
"2023","Ｊ３","第３５節第２日","11/12(日)","","富山","vs","奈良","富山"," ","ＤＡＺＮ"
"2023","Ｊ３","第３５節第２日","11/12(日)","","岐阜","vs","讃岐","長良川"," ","ＤＡＺＮ"
"2023","Ｊ３","第３５節第２日","11/12(日)","","鳥取","vs","長野","Ａｘｉｓ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３５節第２日","11/12(日)","","宮崎","vs","八戸","ユニスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３６節第１日","11/18(土)","","松本","vs","YS横浜","サンアル"," ","ＤＡＺＮ"
"2023","Ｊ３","第３６節第１日","11/18(土)","","FC大阪","vs","宮崎","花園"," ","ＤＡＺＮ"
"2023","Ｊ３","第３６節第１日","11/18(土)","","奈良","vs","相模原","ロートＦ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３６節第２日","11/19(日)","","八戸","vs","富山","プラスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３６節第２日","11/19(日)","","岩手","vs","岐阜","いわスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３６節第２日","11/19(日)","","福島","vs","愛媛","とうスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３６節第２日","11/19(日)","","長野","vs","北九州","長野Ｕ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３６節第２日","11/19(日)","","沼津","vs","讃岐","愛鷹"," ","ＤＡＺＮ"
"2023","Ｊ３","第３６節第２日","11/19(日)","","鳥取","vs","琉球","Ａｘｉｓ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３６節第２日","11/19(日)","","今治","vs","鹿児島","里山Ｓ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３３節第１日","11/25(土)","","浦和","vs","福岡","埼玉"," ","ＤＡＺＮ　※７　ＡＦＣチャンピオンズリーグ２０２３／２０２４の日程次第で、１１／２４（金）に開催する可能性があります"
"2023","Ｊ１","第３３節第１日","11/25(土)","","柏","vs","鳥栖","三協Ｆ柏"," ","ＤＡＺＮ"
"2023","Ｊ１","第３３節第１日","11/25(土)","","FC東京","vs","札幌","味スタ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３３節第１日","11/25(土)","","川崎Ｆ","vs","鹿島","等々力"," ","ＤＡＺＮ　※７　ＡＦＣチャンピオンズリーグ２０２３／２０２４の日程次第で、１１／２４（金）に開催する可能性があります"
"2023","Ｊ１","第３３節第１日","11/25(土)","","横浜FM","vs","新潟","日産ス"," ","ＤＡＺＮ　※７　ＡＦＣチャンピオンズリーグ２０２３／２０２４の日程次第で、１１／２４（金）に開催する可能性があります"
"2023","Ｊ１","第３３節第１日","11/25(土)","","横浜FC","vs","湘南","ニッパツ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３３節第１日","11/25(土)","","Ｃ大阪","vs","京都","ヨドコウ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３３節第１日","11/25(土)","","神戸","vs","名古屋","ノエスタ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３３節第１日","11/25(土)","","広島","vs","Ｇ大阪","Ｅスタ"," ","ＤＡＺＮ　※７　ＡＦＣチャンピオンズリーグ２０２３／２０２４の日程次第で、１１／２４（金）に開催する可能性があります"
"2023","Ｊ３","第３７節第１日","11/25(土)","","今治","vs","FC大阪","里山Ｓ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３７節第１日","11/25(土)","","琉球","vs","岐阜","タピスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３７節第２日","11/26(日)","","YS横浜","vs","長野","ニッパツ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３７節第２日","11/26(日)","","相模原","vs","岩手","ギオンス"," ","ＤＡＺＮ"
"2023","Ｊ３","第３７節第２日","11/26(日)","","奈良","vs","鳥取","ロートＦ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３７節第２日","11/26(日)","","讃岐","vs","松本","ピカスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３７節第２日","11/26(日)","","愛媛","vs","八戸","ニンスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３７節第２日","11/26(日)","","北九州","vs","福島","ミクスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３７節第２日","11/26(日)","","宮崎","vs","富山","ユニスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３７節第２日","11/26(日)","","鹿児島","vs","沼津","白波スタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３８節第１日","12/02(土)","","八戸","vs","相模原","プラスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３８節第１日","12/02(土)","","岩手","vs","讃岐","いわスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３８節第１日","12/02(土)","","福島","vs","琉球","とうスタ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３８節第１日","12/02(土)","","松本","vs","奈良","サンアル"," ","ＤＡＺＮ"
"2023","Ｊ３","第３８節第１日","12/02(土)","","長野","vs","宮崎","長野Ｕ"," ","ＤＡＺＮ"
"2023","Ｊ３","第３８節第１日","12/02(土)","","富山","vs","YS横浜","富山"," ","ＤＡＺＮ"
"2023","Ｊ３","第３８節第１日","12/02(土)","","沼津","vs","今治","愛鷹"," ","ＤＡＺＮ"
"2023","Ｊ３","第３８節第１日","12/02(土)","","岐阜","vs","北九州","長良川"," ","ＤＡＺＮ"
"2023","Ｊ３","第３８節第１日","12/02(土)","","FC大阪","vs","愛媛","●未定●"," ","ＤＡＺＮ"
"2023","Ｊ３","第３８節第１日","12/02(土)","","鳥取","vs","鹿児島","Ａｘｉｓ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３４節第１日","12/03(日)","","札幌","vs","浦和","札幌ド"," ","ＤＡＺＮ"
"2023","Ｊ１","第３４節第１日","12/03(日)","","鹿島","vs","横浜FC","カシマ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３４節第１日","12/03(日)","","湘南","vs","FC東京","レモンＳ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３４節第１日","12/03(日)","","新潟","vs","Ｃ大阪","デンカＳ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３４節第１日","12/03(日)","","名古屋","vs","柏","●未定●"," ","ＤＡＺＮ"
"2023","Ｊ１","第３４節第１日","12/03(日)","","京都","vs","横浜FM","サンガＳ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３４節第１日","12/03(日)","","Ｇ大阪","vs","神戸","パナスタ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３４節第１日","12/03(日)","","福岡","vs","広島","ベススタ"," ","ＤＡＺＮ"
"2023","Ｊ１","第３４節第１日","12/03(日)","","鳥栖","vs","川崎Ｆ","駅スタ"," ","ＤＡＺＮ"
"2023","Ｊ２","第２６節第３日","未定","","熊本","vs","大分","●未定●"," ","ＤＡＺＮ"
"2023","Ｊ３","第３０節第３日","未定","","FC大阪","vs","鹿児島","●未定●"," ","ＤＡＺＮ"
